Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.09              0.00             3.09               46.72    
0.09            0.04             0.00              0.00             0.13               46.85    
0.02            0.01             0.00              0.00             0.03               46.88    
0.01            0.02             0.00              0.00             0.03               46.91    
0.01            0.02             0.00              0.00             0.03               46.94    
0.01            0.01             0.00              0.00             0.02               46.96    
0.01            0.01             0.00              0.00             0.02               46.98    
0.01            0.01             0.00              0.00             0.02               47.00    
0.01            0.00             0.00              0.00             0.01               47.01    
0.01            0.00             0.00              0.00             0.01               47.02    
0.01            0.00             0.00              0.00             0.01               47.03    
0.01            0.00             0.00              0.00             0.01               47.04    
0.01            0.00             0.00              0.00             0.01               47.05    
0.01            0.00             0.00              0.00             0.01               47.06    
0.01            0.00             0.00              0.00             0.01               47.07    
0.01            0.00             0.00              0.00             0.01               47.08    
0.00            0.00             0.00              1.34             1.34               48.42    
