Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.46              0.00             3.46               52.58    
0.09            0.04             0.00              0.00             0.13               52.71    
0.02            0.02             0.00              0.00             0.04               52.75    
0.02            0.01             0.00              0.00             0.03               52.78    
0.01            0.02             0.00              0.00             0.03               52.81    
0.01            0.01             0.00              0.00             0.02               52.83    
0.01            0.01             0.00              0.00             0.02               52.85    
0.01            0.01             0.00              0.00             0.02               52.87    
0.01            0.00             0.00              0.00             0.01               52.88    
0.01            0.00             0.00              0.00             0.01               52.89    
0.01            0.00             0.00              0.00             0.01               52.90    
0.01            0.00             0.00              0.00             0.01               52.91    
0.01            0.00             0.00              0.00             0.01               52.92    
0.01            0.00             0.00              0.00             0.01               52.93    
0.01            0.00             0.00              0.00             0.01               52.94    
0.01            0.00             0.00              0.00             0.01               52.95    
0.00            0.00             0.00              1.44             1.44               54.39    
