Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             37.62             0.00             37.62              530.23   
0.33            0.15             0.00              0.00             0.48               530.71   
0.05            0.09             0.00              0.00             0.14               530.85   
0.04            0.10             0.00              0.00             0.14               530.99   
0.03            0.08             0.00              0.00             0.11               531.10   
0.03            0.06             0.00              0.00             0.09               531.19   
0.02            0.07             0.00              0.00             0.09               531.28   
0.02            0.07             0.00              0.00             0.09               531.37   
0.02            0.05             0.00              0.00             0.07               531.44   
0.03            0.06             0.00              0.00             0.09               531.53   
0.02            0.06             0.00              0.00             0.08               531.61   
0.03            0.02             0.00              0.00             0.05               531.66   
0.03            0.04             0.00              0.00             0.07               531.73   
0.02            0.04             0.00              0.00             0.06               531.79   
0.02            0.03             0.00              0.00             0.05               531.84   
0.02            0.02             0.00              0.00             0.04               531.88   
0.02            0.02             0.00              0.00             0.04               531.92   
0.03            0.04             0.00              0.00             0.07               531.99   
0.02            0.04             0.00              0.00             0.06               532.05   
0.03            0.03             0.00              0.00             0.06               532.11   
0.03            0.03             0.00              0.00             0.06               532.17   
0.02            0.03             0.00              0.00             0.05               532.22   
0.03            0.04             0.00              0.00             0.07               532.29   
0.02            0.03             0.00              0.00             0.05               532.34   
0.03            0.04             0.00              0.00             0.07               532.41   
0.02            0.03             0.00              0.00             0.05               532.46   
0.03            0.04             0.00              0.00             0.07               532.53   
0.20            0.04             0.00              0.00             0.24               532.77   
0.03            0.03             0.00              0.00             0.06               532.83   
0.03            0.02             0.00              0.00             0.05               532.88   
0.03            0.02             0.00              0.00             0.05               532.93   
0.03            0.02             0.00              0.00             0.05               532.98   
0.02            0.02             0.00              0.00             0.04               533.02   
0.02            0.02             0.00              0.00             0.04               533.06   
0.03            0.03             0.00              0.00             0.06               533.12   
0.02            0.02             0.00              0.00             0.04               533.16   
0.03            0.02             0.00              0.00             0.05               533.21   
0.03            0.00             0.00              0.00             0.03               533.24   
0.02            0.00             0.00              0.00             0.02               533.26   
0.08            0.00             0.00              0.00             0.08               533.34   
0.02            0.00             0.00              0.00             0.02               533.36   
0.02            0.00             0.00              0.00             0.02               533.38   
0.04            0.00             0.00              0.00             0.04               533.42   
0.05            0.00             0.00              0.00             0.05               533.47   
0.02            0.00             0.00              0.00             0.02               533.49   
0.02            0.00             0.00              0.00             0.02               533.51   
0.02            0.00             0.00              0.00             0.02               533.53   
0.02            0.00             0.00              0.00             0.02               533.55   
0.02            0.00             0.00              0.00             0.02               533.57   
0.02            0.00             0.00              0.00             0.02               533.59   
0.03            0.00             0.00              0.00             0.03               533.62   
0.03            0.00             0.00              0.00             0.03               533.65   
0.02            0.00             0.00              0.00             0.02               533.67   
0.02            0.00             0.00              0.00             0.02               533.69   
0.02            0.00             0.00              0.00             0.02               533.71   
0.03            0.00             0.00              0.00             0.03               533.74   
0.02            0.00             0.00              0.00             0.02               533.76   
0.03            0.00             0.00              0.00             0.03               533.79   
0.00            0.00             0.00              2.42             2.42               536.21   
