Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             8.98              0.00             8.98               110.19   
0.12            0.07             0.00              0.00             0.19               110.38   
0.02            0.05             0.00              0.00             0.07               110.45   
0.02            0.02             0.00              0.00             0.04               110.49   
0.02            0.04             0.00              0.00             0.06               110.55   
0.02            0.02             0.00              0.00             0.04               110.59   
0.02            0.04             0.00              0.00             0.06               110.65   
0.02            0.02             0.00              0.00             0.04               110.69   
0.02            0.01             0.00              0.00             0.03               110.72   
0.02            0.00             0.00              0.00             0.02               110.74   
0.01            0.00             0.00              0.00             0.01               110.75   
0.02            0.00             0.00              0.00             0.02               110.77   
0.02            0.02             0.00              0.00             0.04               110.81   
0.02            0.00             0.00              0.00             0.02               110.83   
0.03            0.00             0.00              0.00             0.03               110.86   
0.02            0.00             0.00              0.00             0.02               110.88   
0.01            0.00             0.00              0.00             0.01               110.89   
0.01            0.00             0.00              0.00             0.01               110.90   
0.01            0.02             0.00              0.00             0.03               110.93   
0.02            0.02             0.00              0.00             0.04               110.97   
0.02            0.01             0.00              0.00             0.03               111.00   
0.02            0.01             0.00              0.00             0.03               111.03   
0.00            0.00             0.00              1.49             1.49               112.52   
