Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.37              0.00             3.37               50.75    
0.09            0.05             0.00              0.00             0.14               50.89    
0.02            0.03             0.00              0.00             0.05               50.94    
0.02            0.01             0.00              0.00             0.03               50.97    
0.02            0.01             0.00              0.00             0.03               51.00    
0.02            0.02             0.00              0.00             0.04               51.04    
0.02            0.01             0.00              0.00             0.03               51.07    
0.02            0.01             0.00              0.00             0.03               51.10    
0.02            0.00             0.00              0.00             0.02               51.12    
0.02            0.00             0.00              0.00             0.02               51.14    
0.02            0.00             0.00              0.00             0.02               51.16    
0.02            0.00             0.00              0.00             0.02               51.18    
0.02            0.00             0.00              0.00             0.02               51.20    
0.02            0.00             0.00              0.00             0.02               51.22    
0.02            0.00             0.00              0.00             0.02               51.24    
0.02            0.00             0.00              0.00             0.02               51.26    
0.00            0.00             0.00              1.53             1.53               52.79    
