Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             81.83             0.00             81.83              851.03   
0.13            0.09             0.00              0.00             0.22               851.25   
0.03            0.02             0.00              0.00             0.05               851.30   
0.02            0.02             0.00              0.00             0.04               851.34   
0.02            0.02             0.00              0.00             0.04               851.38   
0.02            0.05             0.00              0.00             0.07               851.45   
0.02            0.02             0.00              0.00             0.04               851.49   
0.02            0.05             0.00              0.00             0.07               851.56   
0.02            0.05             0.00              0.00             0.07               851.63   
0.02            0.02             0.00              0.00             0.04               851.67   
0.02            0.02             0.00              0.00             0.04               851.71   
0.02            0.01             0.00              0.00             0.03               851.74   
0.02            0.01             0.00              0.00             0.03               851.77   
0.02            0.01             0.00              0.00             0.03               851.80   
0.02            0.01             0.00              0.00             0.03               851.83   
0.02            0.01             0.00              0.00             0.03               851.86   
0.01            0.01             0.00              0.00             0.02               851.88   
0.01            0.01             0.00              0.00             0.02               851.90   
0.01            0.01             0.00              0.00             0.02               851.92   
0.01            0.01             0.00              0.00             0.02               851.94   
0.01            0.01             0.00              0.00             0.02               851.96   
0.01            0.01             0.00              0.00             0.02               851.98   
0.01            0.01             0.00              0.00             0.02               852.00   
0.01            0.03             0.00              0.00             0.04               852.04   
0.02            0.01             0.00              0.00             0.03               852.07   
0.01            0.01             0.00              0.00             0.02               852.09   
0.01            0.01             0.00              0.00             0.02               852.11   
0.01            0.01             0.00              0.00             0.02               852.13   
0.01            0.03             0.00              0.00             0.04               852.17   
0.02            0.02             0.00              0.00             0.04               852.21   
0.01            0.01             0.00              0.00             0.02               852.23   
0.02            0.00             0.00              0.00             0.02               852.25   
0.01            0.00             0.00              0.00             0.01               852.26   
0.01            0.00             0.00              0.00             0.01               852.27   
0.01            0.00             0.00              0.00             0.01               852.28   
0.01            0.00             0.00              0.00             0.01               852.29   
0.01            0.00             0.00              0.00             0.01               852.30   
0.01            0.00             0.00              0.00             0.01               852.31   
0.01            0.00             0.00              0.00             0.01               852.32   
0.01            0.00             0.00              0.00             0.01               852.33   
0.02            0.00             0.00              0.00             0.02               852.35   
0.01            0.00             0.00              0.00             0.01               852.36   
0.02            0.00             0.00              0.00             0.02               852.38   
0.00            0.00             0.00              1.82             1.82               854.20   
