Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             4.43              0.00             4.43               61.41    
0.10            0.04             0.00              0.00             0.14               61.55    
0.02            0.02             0.00              0.00             0.04               61.59    
0.02            0.01             0.00              0.00             0.03               61.62    
0.01            0.02             0.00              0.00             0.03               61.65    
0.01            0.01             0.00              0.00             0.02               61.67    
0.01            0.01             0.00              0.00             0.02               61.69    
0.01            0.01             0.00              0.00             0.02               61.71    
0.01            0.00             0.00              0.00             0.01               61.72    
0.01            0.00             0.00              0.00             0.01               61.73    
0.01            0.00             0.00              0.00             0.01               61.74    
0.01            0.00             0.00              0.00             0.01               61.75    
0.01            0.00             0.00              0.00             0.01               61.76    
0.01            0.00             0.00              0.00             0.01               61.77    
0.01            0.00             0.00              0.00             0.01               61.78    
0.01            0.00             0.00              0.00             0.01               61.79    
0.00            0.00             0.00              1.46             1.46               63.25    
