Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             35.83             0.00             35.83              407.17   
0.10            0.06             0.00              0.00             0.16               407.33   
0.02            0.02             0.00              0.00             0.04               407.37   
0.02            0.02             0.00              0.00             0.04               407.41   
0.02            0.04             0.00              0.00             0.06               407.47   
0.02            0.02             0.00              0.00             0.04               407.51   
0.02            0.03             0.00              0.00             0.05               407.56   
0.02            0.02             0.00              0.00             0.04               407.60   
0.02            0.03             0.00              0.00             0.05               407.65   
0.02            0.01             0.00              0.00             0.03               407.68   
0.02            0.01             0.00              0.00             0.03               407.71   
0.02            0.01             0.00              0.00             0.03               407.74   
0.02            0.01             0.00              0.00             0.03               407.77   
0.02            0.01             0.00              0.00             0.03               407.80   
0.02            0.01             0.00              0.00             0.03               407.83   
0.02            0.02             0.00              0.00             0.04               407.87   
0.01            0.02             0.00              0.00             0.03               407.90   
0.01            0.01             0.00              0.00             0.02               407.92   
0.01            0.02             0.00              0.00             0.03               407.95   
0.01            0.01             0.00              0.00             0.02               407.97   
0.01            0.01             0.00              0.00             0.02               407.99   
0.01            0.01             0.00              0.00             0.02               408.01   
0.01            0.01             0.00              0.00             0.02               408.03   
0.01            0.00             0.00              0.00             0.01               408.04   
0.01            0.00             0.00              0.00             0.01               408.05   
0.01            0.00             0.00              0.00             0.01               408.06   
0.01            0.00             0.00              0.00             0.01               408.07   
0.01            0.00             0.00              0.00             0.01               408.08   
0.01            0.00             0.00              0.00             0.01               408.09   
0.01            0.00             0.00              0.00             0.01               408.10   
0.01            0.00             0.00              0.00             0.01               408.11   
0.00            0.00             0.00              1.54             1.54               409.65   
