Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             18.83             0.00             18.83              179.21   
0.26            0.15             0.00              0.00             0.41               179.62   
0.05            0.11             0.00              0.00             0.16               179.78   
0.03            0.04             0.00              0.00             0.07               179.85   
0.03            0.04             0.00              0.00             0.07               179.92   
0.03            0.11             0.00              0.00             0.14               180.06   
0.03            0.04             0.00              0.00             0.07               180.13   
0.03            0.06             0.00              0.00             0.09               180.22   
0.03            0.10             0.00              0.00             0.13               180.35   
0.03            0.03             0.00              0.00             0.06               180.41   
0.02            0.03             0.00              0.00             0.05               180.46   
0.03            0.03             0.00              0.00             0.06               180.52   
0.02            0.01             0.00              0.00             0.03               180.55   
0.02            0.02             0.00              0.00             0.04               180.59   
0.03            0.01             0.00              0.00             0.04               180.63   
0.03            0.01             0.00              0.00             0.04               180.67   
0.03            0.01             0.00              0.00             0.04               180.71   
0.03            0.09             0.00              0.00             0.12               180.83   
0.03            0.01             0.00              0.00             0.04               180.87   
0.02            0.01             0.00              0.00             0.03               180.90   
0.04            0.03             0.00              0.00             0.07               180.97   
0.03            0.02             0.00              0.00             0.05               181.02   
0.03            0.02             0.00              0.00             0.05               181.07   
0.03            0.02             0.00              0.00             0.05               181.12   
0.03            0.02             0.00              0.00             0.05               181.17   
0.03            0.02             0.00              0.00             0.05               181.22   
0.03            0.09             0.00              0.00             0.12               181.34   
0.03            0.02             0.00              0.00             0.05               181.39   
0.03            0.09             0.00              0.00             0.12               181.51   
0.03            0.03             0.00              0.00             0.06               181.57   
0.03            0.02             0.00              0.00             0.05               181.62   
0.03            0.03             0.00              0.00             0.06               181.68   
0.03            0.02             0.00              0.00             0.05               181.73   
0.03            0.02             0.00              0.00             0.05               181.78   
0.03            0.02             0.00              0.00             0.05               181.83   
0.03            0.02             0.00              0.00             0.05               181.88   
0.03            0.00             0.00              0.00             0.03               181.91   
0.03            0.00             0.00              0.00             0.03               181.94   
0.02            0.00             0.00              0.00             0.02               181.96   
0.03            0.00             0.00              0.00             0.03               181.99   
0.02            0.00             0.00              0.00             0.02               182.01   
0.02            0.00             0.00              0.00             0.02               182.03   
0.04            0.01             0.00              0.00             0.05               182.08   
0.04            0.01             0.00              0.00             0.05               182.13   
0.02            0.01             0.00              0.00             0.03               182.16   
0.02            0.01             0.00              0.00             0.03               182.19   
0.02            0.01             0.00              0.00             0.03               182.22   
0.02            0.07             0.00              0.00             0.09               182.31   
0.03            0.01             0.00              0.00             0.04               182.35   
0.02            0.01             0.00              0.00             0.03               182.38   
0.02            0.01             0.00              0.00             0.03               182.41   
0.02            0.01             0.00              0.00             0.03               182.44   
0.04            0.00             0.00              0.00             0.04               182.48   
0.02            0.00             0.00              0.00             0.02               182.50   
0.00            0.00             0.00              1.58             1.58               184.08   
