Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.79              0.00             7.79               96.96    
0.11            0.07             0.00              0.00             0.18               97.14    
0.02            0.02             0.00              0.00             0.04               97.18    
0.02            0.01             0.00              0.00             0.03               97.21    
0.02            0.01             0.00              0.00             0.03               97.24    
0.02            0.01             0.00              0.00             0.03               97.27    
0.02            0.05             0.00              0.00             0.07               97.34    
0.02            0.01             0.00              0.00             0.03               97.37    
0.02            0.01             0.00              0.00             0.03               97.40    
0.02            0.01             0.00              0.00             0.03               97.43    
0.02            0.04             0.00              0.00             0.06               97.49    
0.02            0.00             0.00              0.00             0.02               97.51    
0.01            0.00             0.00              0.00             0.01               97.52    
0.02            0.00             0.00              0.00             0.02               97.54    
0.02            0.00             0.00              0.00             0.02               97.56    
0.01            0.00             0.00              0.00             0.01               97.57    
0.01            0.00             0.00              0.00             0.01               97.58    
0.02            0.00             0.00              0.00             0.02               97.60    
0.02            0.00             0.00              0.00             0.02               97.62    
0.02            0.00             0.00              0.00             0.02               97.64    
0.01            0.00             0.00              0.00             0.01               97.65    
0.02            0.01             0.00              0.00             0.03               97.68    
0.01            0.00             0.00              0.00             0.01               97.69    
0.01            0.00             0.00              0.00             0.01               97.70    
0.01            0.00             0.00              0.00             0.01               97.71    
0.00            0.00             0.00              1.40             1.40               99.11    
