Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.44              0.00             3.44               53.42    
0.10            0.05             0.00              0.00             0.15               53.57    
0.03            0.02             0.00              0.00             0.05               53.62    
0.02            0.02             0.00              0.00             0.04               53.66    
0.02            0.01             0.00              0.00             0.03               53.69    
0.02            0.01             0.00              0.00             0.03               53.72    
0.02            0.01             0.00              0.00             0.03               53.75    
0.02            0.02             0.00              0.00             0.04               53.79    
0.02            0.00             0.00              0.00             0.02               53.81    
0.02            0.00             0.00              0.00             0.02               53.83    
0.02            0.00             0.00              0.00             0.02               53.85    
0.02            0.00             0.00              0.00             0.02               53.87    
0.02            0.00             0.00              0.00             0.02               53.89    
0.02            0.00             0.00              0.00             0.02               53.91    
0.02            0.00             0.00              0.00             0.02               53.93    
0.02            0.00             0.00              0.00             0.02               53.95    
0.00            0.00             0.00              1.53             1.53               55.48    
