Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             59.13             0.00             59.13              659.01   
0.23            0.22             0.00              0.00             0.45               659.46   
0.03            0.04             0.00              0.00             0.07               659.53   
0.02            0.03             0.00              0.00             0.05               659.58   
0.02            0.03             0.00              0.00             0.05               659.63   
0.02            0.21             0.00              0.00             0.23               659.86   
0.02            0.03             0.00              0.00             0.05               659.91   
0.01            0.03             0.00              0.00             0.04               659.95   
0.01            0.03             0.00              0.00             0.04               659.99   
0.01            0.03             0.00              0.00             0.04               660.03   
0.01            0.16             0.00              0.00             0.17               660.20   
0.02            0.15             0.00              0.00             0.17               660.37   
0.02            0.03             0.00              0.00             0.05               660.42   
0.01            0.02             0.00              0.00             0.03               660.45   
0.01            0.02             0.00              0.00             0.03               660.48   
0.01            0.02             0.00              0.00             0.03               660.51   
0.01            0.02             0.00              0.00             0.03               660.54   
0.01            0.02             0.00              0.00             0.03               660.57   
0.01            0.02             0.00              0.00             0.03               660.60   
0.01            0.02             0.00              0.00             0.03               660.63   
0.01            0.02             0.00              0.00             0.03               660.66   
0.01            0.02             0.00              0.00             0.03               660.69   
0.01            0.01             0.00              0.00             0.02               660.71   
0.01            0.02             0.00              0.00             0.03               660.74   
0.01            0.02             0.00              0.00             0.03               660.77   
0.01            0.01             0.00              0.00             0.02               660.79   
0.01            0.02             0.00              0.00             0.03               660.82   
0.01            0.02             0.00              0.00             0.03               660.85   
0.01            0.01             0.00              0.00             0.02               660.87   
0.01            0.02             0.00              0.00             0.03               660.90   
0.01            0.02             0.00              0.00             0.03               660.93   
0.01            0.02             0.00              0.00             0.03               660.96   
0.01            0.02             0.00              0.00             0.03               660.99   
0.01            0.02             0.00              0.00             0.03               661.02   
0.01            0.02             0.00              0.00             0.03               661.05   
0.01            0.12             0.00              0.00             0.13               661.18   
0.01            0.14             0.00              0.00             0.15               661.33   
0.02            0.02             0.00              0.00             0.04               661.37   
0.01            0.02             0.00              0.00             0.03               661.40   
0.01            0.02             0.00              0.00             0.03               661.43   
0.01            0.02             0.00              0.00             0.03               661.46   
