Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             7.37              0.00             7.37               93.02    
0.10            0.06             0.00              0.00             0.16               93.18    
0.02            0.01             0.00              0.00             0.03               93.21    
0.02            0.01             0.00              0.00             0.03               93.24    
0.01            0.04             0.00              0.00             0.05               93.29    
0.01            0.01             0.00              0.00             0.02               93.31    
0.01            0.01             0.00              0.00             0.02               93.33    
0.01            0.04             0.00              0.00             0.05               93.38    
0.01            0.01             0.00              0.00             0.02               93.40    
0.01            0.01             0.00              0.00             0.02               93.42    
0.02            0.01             0.00              0.00             0.03               93.45    
0.02            0.00             0.00              0.00             0.02               93.47    
0.01            0.00             0.00              0.00             0.01               93.48    
0.01            0.00             0.00              0.00             0.01               93.49    
0.01            0.00             0.00              0.00             0.01               93.50    
0.01            0.00             0.00              0.00             0.01               93.51    
0.01            0.00             0.00              0.00             0.01               93.52    
0.01            0.00             0.00              0.00             0.01               93.53    
0.01            0.00             0.00              0.00             0.01               93.54    
0.01            0.00             0.00              0.00             0.01               93.55    
0.01            0.00             0.00              0.00             0.01               93.56    
0.01            0.00             0.00              0.00             0.01               93.57    
0.01            0.00             0.00              0.00             0.01               93.58    
0.01            0.00             0.00              0.00             0.01               93.59    
0.01            0.00             0.00              0.00             0.01               93.60    
0.00            0.00             0.00              1.53             1.53               95.13    
