Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.15              0.00             3.15               48.90    
0.09            0.04             0.00              0.00             0.13               49.03    
0.02            0.01             0.00              0.00             0.03               49.06    
0.01            0.02             0.00              0.00             0.03               49.09    
0.01            0.01             0.00              0.00             0.02               49.11    
0.01            0.02             0.00              0.00             0.03               49.14    
0.01            0.01             0.00              0.00             0.02               49.16    
0.01            0.01             0.00              0.00             0.02               49.18    
0.01            0.00             0.00              0.00             0.01               49.19    
0.01            0.00             0.00              0.00             0.01               49.20    
0.01            0.00             0.00              0.00             0.01               49.21    
0.01            0.00             0.00              0.00             0.01               49.22    
0.01            0.00             0.00              0.00             0.01               49.23    
0.01            0.00             0.00              0.00             0.01               49.24    
0.01            0.00             0.00              0.00             0.01               49.25    
0.01            0.00             0.00              0.00             0.01               49.26    
0.00            0.00             0.00              1.42             1.42               50.68    
