Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             3.75              0.00             3.75               71.64    
0.10            0.05             0.00              0.00             0.15               71.79    
0.02            0.02             0.00              0.00             0.04               71.83    
0.02            0.01             0.00              0.00             0.03               71.86    
0.01            0.02             0.00              0.00             0.03               71.89    
0.01            0.01             0.00              0.00             0.02               71.91    
0.01            0.01             0.00              0.00             0.02               71.93    
0.01            0.01             0.00              0.00             0.02               71.95    
0.01            0.00             0.00              0.00             0.01               71.96    
0.01            0.00             0.00              0.00             0.01               71.97    
0.01            0.00             0.00              0.00             0.01               71.98    
0.01            0.00             0.00              0.00             0.01               71.99    
0.01            0.00             0.00              0.00             0.01               72.00    
0.02            0.00             0.00              0.00             0.02               72.02    
0.01            0.00             0.00              0.00             0.01               72.03    
0.01            0.00             0.00              0.00             0.01               72.04    
0.00            0.00             0.00              1.40             1.40               73.44    
