Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             94.31             0.00             94.31              874.19   
0.13            0.09             0.00              0.00             0.22               874.41   
0.03            0.03             0.00              0.00             0.06               874.47   
0.02            0.02             0.00              0.00             0.04               874.51   
0.02            0.03             0.00              0.00             0.05               874.56   
0.02            0.06             0.00              0.00             0.08               874.64   
0.02            0.02             0.00              0.00             0.04               874.68   
0.02            0.05             0.00              0.00             0.07               874.75   
0.03            0.07             0.00              0.00             0.10               874.85   
0.02            0.02             0.00              0.00             0.04               874.89   
0.02            0.02             0.00              0.00             0.04               874.93   
0.03            0.01             0.00              0.00             0.04               874.97   
0.02            0.01             0.00              0.00             0.03               875.00   
0.02            0.02             0.00              0.00             0.04               875.04   
0.02            0.01             0.00              0.00             0.03               875.07   
0.02            0.01             0.00              0.00             0.03               875.10   
0.02            0.01             0.00              0.00             0.03               875.13   
0.02            0.01             0.00              0.00             0.03               875.16   
0.02            0.01             0.00              0.00             0.03               875.19   
0.02            0.01             0.00              0.00             0.03               875.22   
0.02            0.01             0.00              0.00             0.03               875.25   
0.02            0.04             0.00              0.00             0.06               875.31   
0.02            0.01             0.00              0.00             0.03               875.34   
0.02            0.01             0.00              0.00             0.03               875.37   
0.02            0.01             0.00              0.00             0.03               875.40   
0.02            0.01             0.00              0.00             0.03               875.43   
0.02            0.01             0.00              0.00             0.03               875.46   
0.02            0.04             0.00              0.00             0.06               875.52   
0.02            0.01             0.00              0.00             0.03               875.55   
0.02            0.01             0.00              0.00             0.03               875.58   
0.02            0.01             0.00              0.00             0.03               875.61   
0.02            0.00             0.00              0.00             0.02               875.63   
0.02            0.00             0.00              0.00             0.02               875.65   
0.02            0.00             0.00              0.00             0.02               875.67   
0.02            0.00             0.00              0.00             0.02               875.69   
0.02            0.00             0.00              0.00             0.02               875.71   
0.02            0.00             0.00              0.00             0.02               875.73   
0.02            0.00             0.00              0.00             0.02               875.75   
0.02            0.00             0.00              0.00             0.02               875.77   
0.02            0.00             0.00              0.00             0.02               875.79   
0.02            0.00             0.00              0.00             0.02               875.81   
0.03            0.00             0.00              0.00             0.03               875.84   
0.04            0.00             0.00              0.00             0.04               875.88   
0.00            0.00             0.00              1.87             1.87               877.75   
