1848.3	650.6	44.12	24.26
10842.6	798.1	84.8	41.39
86036.4	1287.9	85.52	80.74
3600000	2881.9	205.91	107.93
3600000	7032.9	478.11	189.96
3600000	18137.9	1542.76	338.85
3600000	46016.4	5472.25	466.8
3600000	107720.9	11963.17	752.02
3600000	233795.4	57809.51	1042.81
3600000	586262.3	98814.65	1621.22
3600000	1291508.9	275619.34	2442.16
3600000	3143018.3	998789.22	3892.28
3600000	3600000	1279065.28	5592.78
3600000	3600000	3600000	8008.43
3600000	3600000	3600000	11811.03
